Date,Mkt-RF,SMB,HML,RF,AppleR,MsftR,GoogleR,AmazR,NvdiaR,AppleR - RF,MsftR - RF,GoogleR - RF,AmazR - RF,NvdiaR - RF
20170725,0.0038,0.0036,0.0096,0.00004,0.0045,0.008,-0.0294,0.0008,-0.0048,0.0005,0.004,-0.0334,-0.0032,-0.0088
20170726,-0.0006,-0.0036,-0.0077,0.00004,0.0047,-0.0019,-0.0037,0.0125,0.0114,0.0007,-0.0059,-0.0077,0.0085,0.0074
20170727,-0.0014,-0.0064,0.0044,0.00004,-0.019,-0.012,-0.0133,-0.0065,-0.0328,-0.023,-0.016,-0.0173,-0.0105,-0.0368
20170728,-0.0017,-0.0004,0.0026,0.00004,-0.0069,-0.0016,0.0061,-0.0249,0.0163,-0.0109,-0.0056,0.0021,-0.0289,0.0123
20170731,-0.0011,-0.0037,0.0043,0.00004,-0.0054,-0.0047,-0.0136,-0.0316,-0.0114,-0.0094,-0.0087,-0.0176,-0.0356,-0.0154
20170801,0.0024,-0.0018,0.0014,0.00004,0.0089,-0.0017,0.0013,0.0085,0.0121,0.0049,-0.0057,-0.0027,0.0045,0.0081
20170802,-0.0008,-0.0118,0.0014,0.00004,0.0472,-0.0044,0.0011,-0.0004,-0.0005,0.0432,-0.0084,-0.0029,-0.0044,-0.0045
20170803,-0.0021,-0.0035,-0.0033,0.00004,-0.0099,-0.0015,-0.0076,-0.0088,0.0127,-0.0139,-0.0055,-0.0116,-0.0128,0.0087
20170804,0.0025,0.0032,0.0039,0.00004,0.0054,0.0073,0.0057,0.0006,0.0043,0.0014,0.0033,0.0017,-0.0034,0.0003
20170807,0.0016,-0.001,-0.0058,0.00004,0.0153,-0.0039,0,0.0047,0.0309,0.0113,-0.0079,-0.004,0.0007,0.0269
20170808,-0.0024,-0.0007,0.0024,0.00004,0.0081,0.0054,-0.0017,-0.0024,-0.0118,0.0041,0.0014,-0.0057,-0.0064,-0.0158
20170809,-0.0014,-0.0077,-0.0007,0.00004,0.0062,-0.0044,-0.0044,-0.0079,0.0106,0.0022,-0.0084,-0.0084,-0.0119,0.0066
20170810,-0.0149,-0.003,0.0027,0.00004,-0.0358,-0.0146,-0.0174,-0.0255,-0.0428,-0.0398,-0.0186,-0.0214,-0.0295,-0.0468
20170811,0.0019,0.0023,-0.0087,0.00004,0.0139,0.0153,0.0069,0.0115,-0.0534,0.0099,0.0113,0.0029,0.0075,-0.0574
20170814,0.0103,0.003,0.0013,0.00004,0.015,0.015,0.0097,0.0157,0.0798,0.011,0.011,0.0057,0.0117,0.0758
20170815,-0.0011,-0.0086,-0.0003,0.00004,0.011,-0.005,-0.0011,-0.0004,-0.0086,0.007,-0.009,-0.0051,-0.0044,-0.0126
20170816,0.0018,-0.0013,-0.0044,0.00004,-0.004,0.0059,0.0066,-0.0047,-0.0108,-0.008,0.0019,0.0026,-0.0087,-0.0148
20170817,-0.016,-0.0017,-0.0017,0.00004,-0.0191,-0.017,-0.0176,-0.018,-0.0223,-0.0231,-0.021,-0.0216,-0.022,-0.0263
20170818,-0.0015,0.0012,0.0024,0.00004,-0.0023,0.0012,-0.0015,-0.0023,0.0002,-0.0063,-0.0028,-0.0055,-0.0063,-0.0038
20170821,0.0006,-0.0024,-0.0022,0.00004,-0.002,-0.0047,-0.0058,-0.0054,-0.0146,-0.006,-0.0087,-0.0098,-0.0094,-0.0186
20170822,0.0106,-0.0002,-0.0024,0.00004,0.0165,0.014,0.0213,0.0143,0.0214,0.0125,0.01,0.0173,0.0103,0.0174
20170823,-0.0033,0.0009,0.0041,0.00004,0.001,-0.006,0.0023,-0.0091,0.0199,-0.003,-0.01,-0.0017,-0.0131,0.0159
20170824,-0.0014,0.0059,0.0017,0.00004,-0.0043,-0.0004,-0.0062,-0.0058,-0.0036,-0.0083,-0.0044,-0.0102,-0.0098,-0.0076
20170825,0.0018,0.0012,0.0056,0.00004,0.0038,0.0018,-0.0068,-0.0076,-0.0085,-0.0002,-0.0022,-0.0108,-0.0116,-0.0125
20170828,0.0008,0.0035,-0.0073,0.00004,0.01,0.0001,-0.0024,0.0008,0.0071,0.006,-0.0039,-0.0064,-0.0032,0.0031
20170829,0.001,0.0013,-0.0038,0.00004,0.0089,0.003,0.0082,0.0085,-0.0017,0.0049,-0.001,0.0042,0.0045,-0.0057
20170830,0.0053,0,-0.0031,0.00004,0.0027,0.0131,0.0083,0.0143,0.0061,-0.0013,0.0091,0.0043,0.0103,0.0021
20170831,0.0062,0.0048,-0.0043,0.00004,0.0039,0.0103,0.0123,0.0134,0.0227,-0.0001,0.0063,0.0083,0.0094,0.0187
20170901,0.0027,0.0041,0.0041,0.00005,0.0002,-0.0111,-0.0034,-0.0024,0.0061,-0.0048,-0.0161,-0.0084,-0.0074,0.0011
20170905,-0.0081,0.0007,-0.0098,0.00005,-0.0119,-0.0045,-0.0111,-0.0133,-0.0267,-0.0169,-0.0095,-0.0161,-0.0183,-0.0317
20170906,0.0028,-0.0006,0.0012,0.00005,-0.001,-0.0029,0.0006,0.0027,-0.0007,-0.006,-0.0079,-0.0044,-0.0023,-0.0057
20170907,-0.0007,0.0013,-0.0092,0.00005,-0.0042,0.0128,0.0083,0.012,0.0048,-0.0092,0.0078,0.0033,0.007,-0.0002
20170908,-0.0016,0.0003,0.0038,0.00005,-0.0161,-0.0048,-0.0088,-0.0137,-0.0175,-0.0211,-0.0098,-0.0138,-0.0187,-0.0225
20170911,0.0108,-0.0011,0.0064,0.00005,0.0182,0.0105,0.0019,0.0124,0.0325,0.0132,0.0055,-0.0031,0.0074,0.0275
20170912,0.0044,0.0023,0.0072,0.00005,-0.004,-0.0011,0.0036,0.0047,0.0036,-0.009,-0.0061,-0.0014,-0.0003,-0.0014
20170913,0.0011,0.0028,0.0033,0.00005,-0.0077,0.0071,0.004,0.0173,0.0045,-0.0127,0.0021,-0.001,0.0123,-0.0005
20170914,-0.0012,-0.0003,-0.0006,0.00005,-0.0085,-0.0059,-0.0107,-0.0074,-0.0056,-0.0135,-0.0109,-0.0157,-0.0124,-0.0106
20170915,0.0019,0.0029,0.0014,0.00005,0.0101,0.0072,-0.0053,-0.0054,0.0633,0.0051,0.0022,-0.0103,-0.0104,0.0583
20170918,0.0024,0.0039,0.0021,0.00005,-0.0075,-0.002,-0.0058,-0.0128,0.0413,-0.0125,-0.007,-0.0108,-0.0178,0.0363
20170919,0.0015,-0.0029,0.0039,0.00005,0.0003,0.0037,0.0075,-0.0045,-0.0011,-0.0047,-0.0013,0.0025,-0.0095,-0.0061
20170920,0.0016,0.0022,0.0049,0.00005,-0.0166,-0.0066,0.0115,0.0035,-0.0081,-0.0216,-0.0116,0.0065,-0.0015,-0.0131
20170921,-0.0028,0.001,0.0037,0.00005,-0.0172,-0.0097,0,-0.0088,-0.0273,-0.0222,-0.0147,-0.005,-0.0138,-0.0323
20170922,0.0012,0.0044,0.0012,0.00005,-0.0099,0.0027,-0.0046,-0.0097,-0.0097,-0.0149,-0.0023,-0.0096,-0.0147,-0.0147
20170925,-0.0025,0.0032,0.006,0.00005,-0.0087,-0.0155,-0.0095,-0.0161,-0.0447,-0.0137,-0.0205,-0.0145,-0.0211,-0.0497
20170926,0.0005,0.004,0.0017,0.00005,0.017,0,0.0034,-0.0013,0.0056,0.012,-0.005,-0.0016,-0.0063,0.0006
20170927,0.0063,0.014,0.0023,0.00005,0.0073,0.0081,0.0239,0.013,0.0219,0.0023,0.0031,0.0189,0.008,0.0169
20170928,0.0013,0.0018,-0.0004,0.00005,-0.0062,0.0003,0.0052,0.0059,-0.0002,-0.0112,-0.0047,0.0002,0.0009,-0.0052
20170929,0.0035,-0.0014,-0.0026,0.00005,0.0055,0.0084,0.0093,0.0052,0.0175,0.0005,0.0034,0.0043,0.0002,0.0125
20171002,0.005,0.0085,0.0013,0.00004,-0.0021,0.0016,-0.0066,-0.0023,0.0013,-0.0061,-0.0024,-0.0106,-0.0063,-0.0027
20171003,0.0026,-0.0003,-0.0004,0.00004,0.0044,-0.0047,0.0048,-0.0023,0.002,0.0004,-0.0087,0.0008,-0.0063,-0.002
20171004,0.0005,-0.0027,-0.0045,0.00004,-0.0065,0.0058,-0.0053,0.0088,0.0085,-0.0105,0.0018,-0.0093,0.0048,0.0045
20171005,0.0055,-0.0033,0.0038,0.00004,0.0125,0.0171,0.019,0.016,-0.0007,0.0085,0.0131,0.015,0.012,-0.0047
20171006,-0.0008,-0.0007,-0.0026,0.00004,-0.0005,0.0004,0.0085,0.009,0.0031,-0.0045,-0.0036,0.0045,0.005,-0.0009
20171009,-0.0022,-0.0028,0,0.00004,0.0033,0.0038,-0.0012,0.0014,0.0225,-0.0007,-0.0002,-0.0052,-0.0026,0.0185
20171010,0.0024,-0.0001,0.0043,0.00004,0.0005,0,-0.0046,-0.0038,0.019,-0.0035,-0.004,-0.0086,-0.0078,0.015
20171011,0.0016,-0.0019,-0.0019,0.00004,0.0041,0.0017,0.018,0.0079,0.0106,0.0001,-0.0023,0.014,0.0039,0.0066
20171012,-0.0018,0.0003,-0.0052,0.00004,-0.0036,0.0092,0,0.006,0.0006,-0.0076,0.0052,-0.004,0.002,-0.0034
20171013,0.0004,-0.0026,0.001,0.00004,0.0064,0.0048,0.0022,0.002,0.0186,0.0024,0.0008,-0.0018,-0.002,0.0146
20171016,0.0017,-0.003,0.0033,0.00004,0.0183,0.0021,0.0016,0.0034,0.0171,0.0143,-0.0019,-0.0024,-0.0006,0.0131
20171017,0.0001,-0.0033,-0.003,0.00004,0.0038,-0.0008,0.0016,0.0028,-0.0008,-0.0002,-0.0048,-0.0024,-0.0012,-0.0048
20171018,0.0014,0.0029,0.0022,0.00004,-0.0045,0.0003,0.0018,-0.0121,-0.0008,-0.0085,-0.0037,-0.0022,-0.0161,-0.0048
20171019,0.0002,-0.0039,0.0017,0.00004,-0.0238,0.0039,-0.0109,-0.0104,0.001,-0.0278,-0.0001,-0.0149,-0.0144,-0.003
20171020,0.0057,-0.0009,0.0027,0.00004,0.0018,0.0116,0.0032,-0.0036,-0.0044,-0.0022,0.0076,-0.0008,-0.0076,-0.0084
20171023,-0.0045,-0.0044,0.0018,0.00004,-0.0005,0.0003,-0.0193,-0.0171,-0.0014,-0.0045,-0.0037,-0.0233,-0.0211,-0.0054
20171024,0.002,-0.0019,0.005,0.00004,0.0059,0.0004,0.0028,0.0101,0.0104,0.0019,-0.0036,-0.0012,0.0061,0.0064
20171025,-0.0051,0.0002,0.0016,0.00004,-0.0043,-0.0029,0.003,-0.0031,-0.0254,-0.0083,-0.0069,-0.001,-0.0071,-0.0294
20171026,0.002,0.0004,0.003,0.00004,0.0064,0.0017,0,-0.0006,0.0105,0.0024,-0.0023,-0.004,-0.0046,0.0065
20171027,0.0082,-0.0001,-0.0096,0.00004,0.0358,0.0641,0.0426,0.1323,0.0317,0.0318,0.0601,0.0386,0.1283,0.0277
20171030,-0.0046,-0.0081,-0.0004,0.00004,0.0226,0.001,-0.0004,0.0089,0.0097,0.0186,-0.003,-0.0044,0.0049,0.0057
20171031,0.0023,0.0084,-0.0024,0.00004,0.0139,-0.0085,-0.0002,-0.005,0.0145,0.0099,-0.0125,-0.0042,-0.009,0.0105
20171101,0.0005,-0.0079,0.0008,0.00004,-0.0128,0,0.0093,-0.0014,0.0019,-0.0168,-0.004,0.0053,-0.0054,-0.0021
20171102,0.0006,-0.0002,0.005,0.00004,0.0074,0.0105,0.0004,-0.0085,-0.0062,0.0034,0.0065,-0.0036,-0.0125,-0.0102
20171103,0.0031,-0.0044,-0.0072,0.00004,0.0259,0.0011,0.0067,0.0159,0.0134,0.0219,-0.0029,0.0027,0.0119,0.0094
20171106,0.0006,0.0023,0.002,0.00004,0.0102,0.0039,-0.007,0.0081,0.0046,0.0062,-0.0001,-0.011,0.0041,0.0006
20171107,-0.002,-0.0137,-0.0041,0.00004,0.0032,-0.0024,0.0094,0.0023,0.0114,-0.0008,-0.0064,0.0054,-0.0017,0.0074
20171108,0.0012,0.0004,-0.0059,0.00004,0.0082,0.0034,0.0055,0.0085,-0.0136,0.0042,-0.0006,0.0015,0.0045,-0.0176
20171109,-0.0041,-0.0003,0.0024,0.00004,-0.002,-0.0056,-0.0098,-0.0032,-0.0184,-0.006,-0.0096,-0.0138,-0.0072,-0.0224
20171110,0.0001,0.0007,-0.0042,0.00004,-0.0068,-0.0026,-0.0034,-0.0034,0.0526,-0.0108,-0.0066,-0.0074,-0.0074,0.0486
20171113,0.0009,-0.003,0.0009,0.00004,-0.0041,0.0007,-0.0029,0.0034,-0.0161,-0.0081,-0.0033,-0.0069,-0.0006,-0.0201
20171114,-0.0022,-0.0012,0.0001,0.00004,-0.0149,0.0014,0.0004,0.0067,0.0073,-0.0189,-0.0026,-0.0036,0.0027,0.0033
20171115,-0.0052,-0.0004,0.0023,0.00004,-0.0133,-0.0127,-0.005,-0.009,-0.0198,-0.0173,-0.0167,-0.009,-0.013,-0.0238
20171116,0.0101,0.0085,-0.0054,0.00004,0.0118,0.0027,0.0116,0.0094,0.0078,0.0078,-0.0013,0.0076,0.0054,0.0038
20171117,-0.0014,0.0075,0.0029,0.00004,-0.0054,-0.0096,-0.012,-0.0065,-0.0011,-0.0094,-0.0136,-0.016,-0.0105,-0.0051
20171120,0.0021,0.0056,0.0002,0.00004,-0.0012,0.0016,-0.0012,-0.003,0.0129,-0.0052,-0.0024,-0.0052,-0.007,0.0089
20171121,0.0067,0.0042,-0.0033,0.00004,0.0186,0.0144,0.0153,0.0115,0.0092,0.0146,0.0104,0.0113,0.0075,0.0052
20171122,-0.0005,0.001,-0.0007,0.00004,0.0106,-0.0073,0.0015,0.0147,-0.0052,0.0066,-0.0113,-0.0025,0.0107,-0.0092
20171124,0.0021,0.0002,-0.0043,0.00004,0,0.0018,0.0044,0.0258,0.0095,-0.004,-0.0022,0.0004,0.0218,0.0055
20171127,-0.0006,-0.0037,0.0001,0.00004,-0.005,0.0073,0.0146,0.0083,-0.0131,-0.009,0.0033,0.0106,0.0043,-0.0171
20171128,0.0106,0.0039,0.0087,0.00004,-0.0057,0.012,-0.0082,-0.0018,-0.0159,-0.0097,0.008,-0.0122,-0.0058,-0.0199
20171129,0.0002,0.0008,0.015,0.00004,-0.0208,-0.0181,-0.0243,-0.0271,-0.068,-0.0248,-0.0221,-0.0283,-0.0311,-0.072
20171130,0.0082,-0.0056,-0.0051,0.00004,0.0139,0.01,-0.0012,0.0134,0.022,0.0099,0.006,-0.0052,0.0094,0.018
20171201,-0.0022,-0.0036,0.0038,0.00004,-0.0047,0.0011,-0.0108,-0.0122,-0.0151,-0.0087,-0.0029,-0.0148,-0.0162,-0.0191
20171204,-0.001,-0.0033,0.0123,0.00004,-0.0072,-0.0377,-0.0129,-0.0244,-0.0558,-0.0112,-0.0417,-0.0169,-0.0284,-0.0598
20171205,-0.0043,-0.0046,-0.0023,0.00004,-0.0009,0.0063,0.0077,0.0067,0.006,-0.0049,0.0023,0.0037,0.0027,0.002
20171206,-0.0009,-0.0046,-0.0053,0.00004,-0.0038,0.0146,0.0129,0.0095,0.0079,-0.0078,0.0106,0.0089,0.0055,0.0039
20171207,0.0042,0.0026,-0.002,0.00004,0.0019,-0.0035,0.0114,0.0064,0.0146,-0.0021,-0.0075,0.0074,0.0024,0.0106
20171208,0.0051,-0.0046,-0.0013,0.00004,0.0002,0.0202,0.0046,0.0019,-0.0027,-0.0038,0.0162,0.0006,-0.0021,-0.0067
20171211,0.0026,-0.0044,-0.0019,0.00004,0.0196,0.0127,0.0025,0.006,0.0165,0.0156,0.0087,-0.0015,0.002,0.0125
20171212,0.0007,-0.0052,0.005,0.00004,-0.0058,0.0041,-0.003,-0.0034,-0.0195,-0.0098,0.0001,-0.007,-0.0074,-0.0235
20171213,0.0002,0.0072,-0.0089,0.00004,0.0035,-0.0027,0.0025,-0.0007,-0.0243,-0.0005,-0.0067,-0.0015,-0.0047,-0.0283
20171214,-0.0047,-0.007,-0.0022,0.00004,-0.0005,-0.0077,0.0057,0.0086,0.0015,-0.0045,-0.0117,0.0017,0.0046,-0.0025
20171215,0.0092,0.0069,0.0005,0.00004,0.0102,0.0255,0.0138,0.0043,0.0272,0.0062,0.0215,0.0098,0.0003,0.0232
20171218,0.0067,0.0074,0.0027,0.00004,0.014,-0.0054,0.0121,0.0097,0.0332,0.01,-0.0094,0.0081,0.0057,0.0292
20171219,-0.003,-0.0037,-0.0024,0.00004,-0.0107,-0.0064,-0.0048,-0.0027,-0.0091,-0.0147,-0.0104,-0.0088,-0.0067,-0.0131
20171220,0.0001,0.0035,0.0007,0.00004,-0.0009,-0.0036,-0.0057,-0.0083,0.0035,-0.0049,-0.0076,-0.0097,-0.0123,-0.0005
20171221,0.0024,0.0026,0.0062,0.00004,0.0037,-0.0002,-0.0026,-0.0024,-0.0047,-0.0003,-0.0042,-0.0066,-0.0064,-0.0087
20171222,-0.0007,-0.0022,-0.0021,0.00004,0,0.0001,-0.0019,-0.0054,-0.0031,-0.004,-0.0039,-0.0059,-0.0094,-0.0071
20171226,-0.0007,0.0033,-0.0007,0.00004,-0.0254,-0.0013,-0.0028,0.0072,0.0111,-0.0294,-0.0053,-0.0068,0.0032,0.0071
20171227,0.0005,-0.0013,-0.002,0.00004,0.0002,0.0036,-0.0053,0.0046,-0.0014,-0.0038,-0.0004,-0.0093,0.0006,-0.0054
20171228,0.0022,0.0013,0.0005,0.00004,0.0028,0.0001,-0.004,0.0032,0.0012,-0.0012,-0.0039,-0.008,-0.0008,-0.0028
20171229,-0.0057,-0.003,0,0.00004,-0.0108,-0.0021,-0.0025,-0.014,-0.0197,-0.0148,-0.0061,-0.0065,-0.018,-0.0237
20180102,0.0085,0.0035,-0.0022,0.00006,0.0177,0.0048,0.0188,0.0168,0.0302,0.0117,-0.0012,0.0128,0.0108,0.0242
20180103,0.0059,-0.0039,-0.0018,0.00006,0,0.0047,0.0171,0.0128,0.0658,-0.006,-0.0013,0.0111,0.0068,0.0598
20180104,0.0042,-0.0026,0.0024,0.00006,0.0046,0.0088,0.0038,0.0045,0.0053,-0.0014,0.0028,-0.0022,-0.0015,-0.0007
20180105,0.0066,-0.0035,-0.0026,0.00006,0.0113,0.0124,0.0131,0.0162,0.0084,0.0053,0.0064,0.0071,0.0102,0.0024
20180108,0.0019,-0.0015,0.0005,0.00006,-0.0037,0.001,0.0036,0.0143,0.0306,-0.0097,-0.005,-0.0024,0.0083,0.0246
20180109,0.0015,-0.0035,-0.0004,0.00006,-0.0002,-0.0007,-0.0013,0.0047,-0.0004,-0.0062,-0.0067,-0.0073,-0.0013,-0.0064
20180110,-0.0007,0.0007,0.0057,0.00006,-0.0002,-0.0045,-0.0023,0.0014,0.0079,-0.0062,-0.0105,-0.0083,-0.0046,0.0019
20180111,0.0087,0.0115,0.0031,0.00006,0.0057,0.003,0.0016,0.0177,0.0018,-0.0003,-0.003,-0.0044,0.0117,-0.0042
20180112,0.0066,-0.0031,0.0016,0.00006,0.0103,0.0173,0.0167,0.0224,-0.005,0.0043,0.0113,0.0107,0.0164,-0.011
20180116,-0.0049,-0.0102,0.0001,0.00006,-0.005,-0.014,0,-0.0003,-0.0127,-0.011,-0.02,-0.006,-0.0063,-0.0187
20180117,0.0095,-0.0003,-0.001,0.00006,0.0163,0.0203,0.0074,-0.0075,0.0209,0.0103,0.0143,0.0014,-0.0135,0.0149
20180118,-0.0018,-0.005,-0.0025,0.00006,0.0009,-0.0004,-0.0026,-0.0012,-0.0012,-0.0051,-0.0064,-0.0086,-0.0072,-0.0072
20180119,0.0057,0.0094,-0.0004,0.00006,-0.0042,-0.0011,0.0065,0.0009,0.0253,-0.0102,-0.0071,0.0005,-0.0051,0.0193
20180122,0.0077,-0.0034,-0.0016,0.00006,-0.0083,0.0179,0.0182,0.0253,0.0155,-0.0143,0.0119,0.0122,0.0193,0.0095
20180123,0.0022,0.0014,-0.0036,0.00006,0.0002,0.0032,0.0103,0.0265,0.0224,-0.0058,-0.0028,0.0043,0.0205,0.0164
20180124,-0.0013,-0.0084,0.0044,0.00006,-0.016,-0.0009,-0.0043,-0.0037,-0.0131,-0.022,-0.0069,-0.0103,-0.0097,-0.0191
20180125,0.0007,0.0014,-0.0054,0.00006,-0.0177,0.0056,0.0094,0.015,0.0024,-0.0237,-0.0004,0.0034,0.009,-0.0036
20180126,0.0111,-0.0061,-0.0051,0.00006,0.0023,0.0187,0.0046,0.0174,0.0294,-0.0037,0.0127,-0.0014,0.0114,0.0234
20180129,-0.0062,-0.0002,-0.0025,0.00006,-0.0208,-0.0015,-0.001,0.0111,0.0145,-0.0268,-0.0075,-0.007,0.0051,0.0085
20180130,-0.0106,0.0014,-0.0021,0.00006,-0.006,-0.0126,-0.0076,0.0142,-0.0167,-0.012,-0.0186,-0.0136,0.0082,-0.0227
20180131,-0.0007,-0.0074,0.0011,0.00006,0.0029,0.0245,0.0041,0.009,0.0127,-0.0031,0.0185,-0.0019,0.003,0.0067
20180201,0.0003,0.0008,0.0054,0.00006,0.0022,-0.0079,-0.0005,-0.0419,-0.0216,-0.0038,-0.0139,-0.0065,-0.0479,-0.0276
20180202,-0.0213,0.0004,-0.0029,0.00006,-0.0436,-0.0263,-0.0528,0.0288,-0.0289,-0.0496,-0.0323,-0.0588,0.0228,-0.0349
20180205,-0.0403,0.0078,-0.0058,0.00006,-0.0249,-0.0412,-0.0508,-0.028,-0.085,-0.0309,-0.0472,-0.0568,-0.034,-0.091
20180206,0.0167,-0.0052,-0.0018,0.00006,0.0419,0.0378,0.0207,0.038,0.0558,0.0359,0.0318,0.0147,0.032,0.0498
20180207,-0.0038,0.0053,0.0021,0.00006,-0.0216,-0.0188,-0.0267,-0.018,0.0142,-0.0276,-0.0248,-0.0327,-0.024,0.0082
20180208,-0.0368,0.0081,0.0052,0.00006,-0.0273,-0.0513,-0.0451,-0.0467,-0.0493,-0.0333,-0.0573,-0.0511,-0.0527,-0.0553
20180209,0.0136,-0.0058,0.0015,0.00006,0.008,0.0373,0.0381,-0.0081,0.0669,0.002,0.0313,0.0321,-0.0141,0.0609
20180212,0.0136,-0.0046,-0.0029,0.00006,0.0404,0.0108,0.008,0.0348,-0.0174,0.0344,0.0048,0.002,0.0288,-0.0234
20180213,0.0031,0.0008,-0.0024,0.00006,0.0101,0.0079,-0.0004,0.0205,0.0202,0.0041,0.0019,-0.0064,0.0145,0.0142
20180214,0.0152,0.0026,0.0049,0.00006,0.0183,0.0109,0.0175,0.0257,0.0377,0.0123,0.0049,0.0115,0.0197,0.0317
20180215,0.0121,-0.0014,-0.0063,0.00006,0.0337,0.0204,0.0175,0.0074,0.021,0.0277,0.0144,0.0115,0.0014,0.015
20180216,0.0003,0.0036,0.0016,0.00006,-0.0032,-0.0071,0.0037,-0.009,-0.0107,-0.0092,-0.0131,-0.0023,-0.015,-0.0167
20180220,-0.0062,-0.0036,-0.0024,0.00006,-0.0035,0.0078,0.0075,0.0137,0.0215,-0.0095,0.0018,0.0015,0.0077,0.0155
20180221,-0.0043,0.0079,0.0023,0.00006,-0.0044,-0.0133,0.0092,0.0099,-0.0304,-0.0104,-0.0193,0.0032,0.0039,-0.0364
20180222,0.0001,0.0005,-0.0041,0.00006,0.0082,0.0026,-0.0036,0.0016,0.0026,0.0022,-0.0034,-0.0096,-0.0044,-0.0034
20180223,0.0154,-0.0038,-0.0015,0.00006,0.0176,0.0254,0.0164,0.0098,0.0155,0.0116,0.0194,0.0104,0.0038,0.0095
20180226,0.0112,-0.0051,-0.0007,0.00006,0.0196,0.0145,0.014,0.0147,0.0028,0.0136,0.0085,0.008,0.0087,-0.0032
20180227,-0.0125,-0.0019,0.0003,0.00006,-0.0031,-0.0128,-0.0229,-0.0066,-0.0021,-0.0091,-0.0188,-0.0289,-0.0126,-0.0081
20180228,-0.0111,-0.0042,-0.0031,0.00006,-0.0016,-0.0046,-0.0122,0.0003,-0.0166,-0.0076,-0.0106,-0.0182,-0.0057,-0.0226
20180301,-0.0119,0.0101,-0.0002,0.00005,-0.0175,-0.0098,-0.0295,-0.0126,-0.0405,-0.0225,-0.0148,-0.0345,-0.0176,-0.0455
20180302,0.007,0.0117,-0.0049,0.00005,0.0069,0.0022,0.0119,0.0046,0.0186,0.0019,-0.0028,0.0069,-0.0004,0.0136
20180305,0.0106,-0.0039,0.0023,0.00005,0.0034,0.0063,0.0098,0.0156,-0.0037,-0.0016,0.0013,0.0048,0.0106,-0.0087
20180306,0.0036,0.0069,0.0012,0.00005,-0.0007,-0.0034,0.0057,0.0092,0.0277,-0.0057,-0.0084,0.0007,0.0042,0.0227
20180307,0.0005,0.0078,-0.0044,0.00005,-0.0093,0.0058,0.0127,0.0048,-0.0013,-0.0143,0.0008,0.0077,-0.0002,-0.0063
20180308,0.0037,-0.0048,-0.0036,0.00005,0.0107,0.0061,0.0129,0.0044,-0.0026,0.0057,0.0011,0.0079,-0.0006,-0.0076
20180309,0.017,-0.0025,0.0028,0.00005,0.0172,0.0223,0.0278,0.0174,0.0171,0.0122,0.0173,0.0228,0.0124,0.0121
20180312,-0.0009,0.0047,-0.0008,0.00005,0.0098,0.0024,0.0045,0.0124,0.0181,0.0048,-0.0026,-0.0005,0.0074,0.0131
20180313,-0.0067,0.0008,0.0003,0.00005,-0.0097,-0.0244,-0.0223,-0.0064,-0.0082,-0.0147,-0.0294,-0.0273,-0.0114,-0.0132
20180314,-0.0053,0.0023,-0.0057,0.00005,-0.0084,-0.0059,0.0077,0.0018,0.0042,-0.0134,-0.0109,0.0027,-0.0032,-0.0008
20180315,-0.0018,-0.0039,0.0032,0.00005,0.0011,0.0035,0.0016,-0.0054,0.0024,-0.0039,-0.0015,-0.0034,-0.0104,-0.0026
20180316,0.0025,0.0047,0.0018,0.00005,-0.0034,0.0045,-0.0141,-0.0068,0.0045,-0.0084,-0.0005,-0.0191,-0.0118,-0.0005
20180319,-0.0138,0.0035,0.0041,0.00005,-0.0153,-0.0181,-0.0303,-0.0169,-0.0378,-0.0203,-0.0231,-0.0353,-0.0219,-0.0428
20180320,0.0015,-0.0008,-0.0036,0.00005,-0.0005,0.0026,-0.0038,0.0269,0.0357,-0.0055,-0.0024,-0.0088,0.0219,0.0307
20180321,-0.0006,0.0075,0.0045,0.00005,-0.0226,-0.007,-0.0016,-0.003,-0.0042,-0.0276,-0.012,-0.0066,-0.008,-0.0092
20180322,-0.0254,0.0051,-0.0049,0.00005,-0.0142,-0.0291,-0.0373,-0.0233,-0.027,-0.0192,-0.0341,-0.0423,-0.0283,-0.032
20180323,-0.0209,0.0021,-0.0023,0.00005,-0.0232,-0.0291,-0.0253,-0.032,-0.0367,-0.0282,-0.0341,-0.0303,-0.037,-0.0417
20180326,0.0267,-0.0068,0.0003,0.00005,0.0475,0.0757,0.0267,0.0403,0.0495,0.0425,0.0707,0.0217,0.0353,0.0445
20180327,-0.0187,-0.0021,0.0037,0.00005,-0.0255,-0.046,-0.0446,-0.0378,-0.0776,-0.0305,-0.051,-0.0496,-0.0428,-0.0826
20180328,-0.0035,0.0014,0.0065,0.00005,-0.0112,-0.0009,-0.0018,-0.0438,-0.0184,-0.0162,-0.0059,-0.0068,-0.0488,-0.0234
20180329,0.0141,-0.0032,-0.0022,0.00005,0.0079,0.021,0.0318,0.0112,0.0463,0.0029,0.016,0.0268,0.0062,0.0413
20180402,-0.0229,-0.0015,0.0036,0.00007,-0.0067,-0.0301,-0.0237,-0.0521,-0.0456,-0.0137,-0.0371,-0.0307,-0.0591,-0.0526
20180403,0.0124,-0.0004,0.0019,0.00007,0.0103,0.0134,0.0059,0.0146,0.0195,0.0033,0.0064,-0.0011,0.0076,0.0125
20180404,0.0117,0.0033,-0.0032,0.00007,0.019,0.0292,0.011,0.0134,0.0039,0.012,0.0222,0.004,0.0064,-0.0031
